index,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
52955,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0
52956,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1
52957,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
52958,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0
52959,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0
52960,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0
52961,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1
52962,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1
52963,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,0
52964,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1
52965,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
52966,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
52967,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1
52968,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
52969,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
52970,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
52971,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
52972,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
52973,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
52974,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1
52975,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0
52976,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0
52977,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1
52978,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1
52979,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1
52980,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
52981,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1
52982,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0
52983,1,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0
52984,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1
52985,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0
52986,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1
52987,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0
52988,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0
52989,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1
52990,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
52991,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
52992,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
52993,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,1,0
52994,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1
52995,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0
52996,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
52997,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
52998,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0
52999,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0
53000,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
53001,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1
53002,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0
53003,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0
53004,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
53005,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0
53006,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0
53007,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0
53008,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0
53009,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1
53010,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0
53011,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
53012,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1
53013,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1
53014,0,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1
53015,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
53016,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1
53017,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1
53018,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1
53019,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0
53020,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1
53021,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1
53022,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1
53023,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
53024,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0
53025,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0
53026,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1
53027,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0
53028,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1
53029,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0
53030,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0
53031,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1
53032,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0
53033,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0
53034,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
53035,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1
53036,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0
53037,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
53038,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
53039,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1
53040,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
53041,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1
53042,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
53043,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1
53044,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0
53045,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1
53046,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
53047,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0
53048,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0
53049,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1
53050,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1
53051,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1
53052,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0
53053,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0
53054,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
53055,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1
53056,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0
53057,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
53058,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
53059,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1
53060,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1
53061,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1
53062,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0
53063,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
53064,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0
53065,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
53066,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,1,0
53067,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1
53068,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0
53069,0,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
53070,0,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1
53071,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1
53072,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1
53073,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1
53074,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0
53075,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0
53076,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
53077,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0
53078,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0
53079,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
53080,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1
53081,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1
53082,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
53083,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0
53084,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0
53085,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1
53086,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1
53087,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1
53088,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0
53089,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
53090,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1
53091,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0
53092,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1
53093,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
53094,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0
53095,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
53096,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
53097,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1
53098,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1
53099,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1
53100,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
53101,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
53102,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1
53103,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1
53104,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
53105,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1
53106,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
53107,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1
53108,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
53109,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
53110,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1
53111,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0
53112,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,1
53113,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
53114,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1
53115,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1
53116,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
53117,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0
53118,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53119,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1
53120,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
53121,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0
53122,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0
53123,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
53124,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1
53125,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0
53126,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0
53127,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0
53128,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
53129,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0
53130,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
53131,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0
53132,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
53133,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1
53134,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
53135,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0
53136,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0
53137,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1
53138,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1
53139,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1
53140,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1
53141,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1
53142,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1
53143,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1
53144,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1
53145,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0
53146,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1
53147,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1
53148,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
53149,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1
53150,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1
53151,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1
53152,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1
53153,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
53154,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0
53155,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0
53156,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0
53157,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1
53158,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1
53159,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1
53160,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1
53161,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0
53162,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
53163,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0
53164,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1
53165,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1
53166,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1
53167,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1
53168,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0
53169,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1
53170,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
53171,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0
53172,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1
53173,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
53174,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,0
53175,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0
53176,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0
53177,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1
53178,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
53179,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1
53180,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1
53181,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0
53182,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
53183,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1
53184,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0
53185,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1
53186,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
53187,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1
53188,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1
53189,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1
53190,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1
53191,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0
53192,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1
53193,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0
53194,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1
53195,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0
53196,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0
53197,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
53198,0,1,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1
53199,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0
53200,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0
53201,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
53202,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
53203,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1
53204,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1
53205,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0
53206,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1
53207,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0
